Species,Diameter,Condition,Sidewalk_Condition,Borough,Longitude,Latitude
FRPE,3,Good,Good,Manhattan,-74.008657,40.737559
GLTR,9,Good,Good,Manhattan,-74.009232,40.736965
GLTR,9,Good,Good,Manhattan,-74.009232,40.736965
FRPE,7,Good,Good,Manhattan,-74.009232,40.736965
SOJA,9,Poor,Good,Manhattan,-74.009835,40.736483
SOJA,9,Good,Good,Manhattan,-74.009816,40.736671
SOJA,9,Good,Good,Manhattan,-74.009797,40.736859
PYCA,4,Good,Good,Manhattan,-73.998268,40.7354
SOJA,4,Good,Good,Manhattan,-73.998223,40.735462
SOJA,9,Good,Good,Manhattan,-73.997995,40.735773
SOJA,11,Excellent,Good,Manhattan,-73.997717,40.736154
SOJA,11,Good,Raised,Manhattan,-73.997594,40.736323
PYCA,4,Excellent,Good,Manhattan,-73.997471,40.736491
SOJA,8,Excellent,Good,Manhattan,-73.99743,40.736547
TICO,5,Good,Good,Manhattan,-73.997799,40.736042
TICO,3,Excellent,Good,Manhattan,-73.997448,40.736522
TICO,5,Good,Good,Manhattan,-73.997448,40.736522
PLAC,13,Excellent,Good,Manhattan,-73.998763,40.735593
PLAC,11,Excellent,Good,Manhattan,-73.998763,40.735593
PLAC,11,Excellent,Good,Manhattan,-73.998763,40.735593
PLAC,14,Excellent,Good,Manhattan,-73.998763,40.735593
SOJA,8,Excellent,Good,Manhattan,-73.998763,40.735593
UNKDEAD,7,Dead,Good,Manhattan,-73.998763,40.735593
GIBI,6,Excellent,Good,Manhattan,-73.999099,40.735733
GIBI,9,Excellent,Good,Manhattan,-73.999154,40.735755
PLAC,17,Excellent,Good,Manhattan,-73.999211,40.735779
PLAC,7,Excellent,Good,Manhattan,-73.999266,40.735802
PLAC,14,Excellent,Good,Manhattan,-73.99949,40.735895
PLAC,16,Excellent,Good,Manhattan,-73.999545,40.735918
PLAC,16,Excellent,Good,Manhattan,-73.999712,40.735987
PLAC,19,Excellent,Good,Manhattan,-73.999824,40.736034
GIBI,4,Excellent,Good,Manhattan,-73.999936,40.736081
PLAC,10,Excellent,Good,Manhattan,-73.99999,40.736103
GIBI,7,Excellent,Good,Manhattan,-73.998268,40.7354
GIBI,13,Excellent,Good,Manhattan,-73.99843,40.735454
ALJU,4,Excellent,Good,Manhattan,-73.998484,40.735477
GIBI,11,Good,Good,Manhattan,-73.998484,40.735477
PLAC,12,Excellent,Good,Manhattan,-73.998596,40.735524
SOJA,4,Excellent,Good,Manhattan,-73.998708,40.73557
PLAC,14,Excellent,Good,Manhattan,-73.998763,40.735593
PLAC,14,Excellent,Good,Manhattan,-73.99882,40.735617
PLAC,16,Excellent,Good,Manhattan,-73.99893,40.735662
PLAC,16,Excellent,Good,Manhattan,-73.998987,40.735686
PLAC,14,Good,Good,Manhattan,-73.999099,40.735733
PLAC,16,Good,Good,Manhattan,-73.999154,40.735755
GLTR,3,Poor,Good,Manhattan,-73.999321,40.735825
GLTR,9,Good,Good,Manhattan,-73.999378,40.735849
SOJA,5,Good,Good,Manhattan,-73.99949,40.735895
PS,0,Planting Space,Good,Manhattan,-73.999712,40.735987
TICO,7,Excellent,Good,Manhattan,-73.999769,40.736011
PYCA,4,Excellent,Good,Manhattan,-73.999824,40.736034
PYCA,4,Excellent,Good,Manhattan,-73.999936,40.736081
PYCA,4,Excellent,Good,Manhattan,-73.99999,40.736103
TICO,6,Good,Good,Manhattan,-73.998848,40.737303
TICO,6,Good,Good,Manhattan,-73.998848,40.737303
TICO,7,Excellent,Good,Manhattan,-73.998848,40.737303
TICO,5,Dead,Good,Manhattan,-73.998848,40.737303
TICO,6,Excellent,Good,Manhattan,-73.998848,40.737303
PS,0,Planting Space,Good,Manhattan,-73.997849,40.73605
TICO,3,Excellent,Good,Manhattan,-73.997849,40.73605
GIBI,5,Excellent,Good,Manhattan,-73.997849,40.73605
GIBI,6,Good,Good,Manhattan,-73.997849,40.73605
SOJA,9,Excellent,Good,Manhattan,-73.998411,40.736287
PYCA,4,Excellent,Good,Manhattan,-73.998692,40.736405
PS,0,Planting Space,Good,Manhattan,-73.998692,40.736405
PYCA,7,Excellent,Good,Manhattan,-73.998692,40.736405
PYCA,4,Excellent,Good,Manhattan,-73.999086,40.736571
PYCA,3,Excellent,Good,Manhattan,-73.999086,40.736571
PYCA,3,Excellent,Good,Manhattan,-73.999086,40.736571
PYCA,3,Excellent,Good,Manhattan,-73.999086,40.736571
AIAL,15,Excellent,Good,Manhattan,-73.998524,40.736335
AIAL,11,Excellent,Good,Manhattan,-73.998524,40.736335
SOJA,5,Good,Good,Manhattan,-73.998524,40.736335
SOJA,7,Good,Good,Manhattan,-73.998524,40.736335
AIAL,11,Excellent,Good,Manhattan,-73.998524,40.736335
AIAL,10,Excellent,Good,Manhattan,-73.998524,40.736335
PLAC,11,Good,Good,Manhattan,-73.998637,40.736382
PLAC,11,Good,Good,Manhattan,-73.998805,40.736453
ULAM,6,Good,Good,Manhattan,-73.998917,40.736501
ULAM,6,Good,Good,Manhattan,-73.999086,40.736571
SOJA,7,Excellent,Good,Manhattan,-73.999254,40.736642
PS,0,Planting Space,Good,Manhattan,-73.999311,40.736667
ALJU,7,Excellent,Good,Manhattan,-73.999366,40.73669
PS,0,Planting Space,Good,Manhattan,-73.999422,40.736713
GLTR,6,Good,Good,Manhattan,-73.999422,40.736713
GLTR,4,Good,Good,Manhattan,-73.999479,40.736737
PLAC,8,Good,Good,Manhattan,-73.999535,40.736761
SOJA,9,Good,Good,Manhattan,-73.999647,40.736808
GIBI,6,Excellent,Good,Manhattan,-73.999815,40.736879
GIBI,5,Excellent,Good,Manhattan,-73.999815,40.736879
TICO,5,Dead,Good,Manhattan,-74.00074,40.737266
TICO,8,Good,Good,Manhattan,-74.00074,40.737266
TICO,8,Dead,Good,Manhattan,-74.00074,40.737266
QUPA,4,Excellent,Good,Manhattan,-74.001596,40.737605
GLTR,9,Excellent,Good,Manhattan,-73.997609,40.736782
PLAC,15,Good,Good,Manhattan,-73.99772,40.736829
PLAC,16,Excellent,Good,Manhattan,-73.997778,40.736853
PS,0,Planting Space,Good,Manhattan,-73.997891,40.736901
PLAC,13,Good,Good,Manhattan,-73.998059,40.736971
PLAC,6,Poor,Good,Manhattan,-73.998114,40.736995
PYCA,3,Poor,Good,Manhattan,-73.998227,40.737042
FRPE,16,Excellent,Good,Manhattan,-73.99834,40.73709
PLAC,5,Dead,Good,Manhattan,-73.99834,40.73709
SOJA,13,Excellent,Good,Manhattan,-73.998395,40.737113
PLAC,13,Good,Good,Manhattan,-73.998509,40.737161
MOAL,8,Good,Good,Manhattan,-73.998566,40.737185
MOAL,14,Good,Good,Manhattan,-73.998677,40.737231
SOJA,8,Excellent,Good,Manhattan,-73.998677,40.737231
PR,8,Good,Good,Manhattan,-73.998903,40.737327
PR,6,Excellent,Good,Manhattan,-73.998958,40.73735
PYCA,10,Excellent,Good,Manhattan,-73.999129,40.737422
GLTR,11,Good,Good,Manhattan,-73.999129,40.737422
PLAC,10,Good,Good,Manhattan,-73.997665,40.736805
SOJA,5,Excellent,Good,Manhattan,-73.997833,40.736876
PLAC,6,Good,Good,Manhattan,-73.997833,40.736876
MOAL,9,Excellent,Good,Manhattan,-73.998001,40.736947
PYCA,7,Excellent,Good,Manhattan,-73.998001,40.736947
MOAL,11,Excellent,Good,Manhattan,-73.998285,40.737067
GLTR,8,Excellent,Good,Manhattan,-73.998395,40.737113
PYCA,13,Excellent,Good,Manhattan,-73.998453,40.737137
GLTR,9,Good,Raised,Manhattan,-73.998622,40.737208
GLTR,7,Good,Good,Manhattan,-73.998622,40.737208
FRPE,20,Good,Good,Manhattan,-73.998509,40.737161
FRPE,21,Excellent,Good,Manhattan,-73.998677,40.737231
SOJA,4,Excellent,Good,Manhattan,-73.99879,40.737279
AIAL,20,Excellent,Good,Manhattan,-73.998848,40.737303
PYCA,4,Excellent,Good,Manhattan,-73.998958,40.73735
PLAC,10,Poor,Good,Manhattan,-73.999016,40.737374
PYCA,14,Excellent,Good,Manhattan,-73.999466,40.737563
GLTR,11,Excellent,Good,Manhattan,-73.999466,40.737563
PYCA,2,Excellent,Good,Manhattan,-73.998017,40.736121
GLTR,7,Good,Good,Manhattan,-74.000215,40.737881
GLTR,8,Good,Good,Manhattan,-74.000215,40.737881
GLTR,9,Good,Good,Manhattan,-74.000376,40.737961
PYCA,3,Excellent,Good,Manhattan,-74.000376,40.737961
PYCA,4,Excellent,Good,Manhattan,-74.000376,40.737961
PYCA,2,Excellent,Good,Manhattan,-74.000376,40.737961
GLTR,9,Good,Good,Manhattan,-74.000376,40.737961
PYCA,6,Good,Good,Manhattan,-74.000656,40.7381
GIBI,7,Excellent,Good,Manhattan,-74.000697,40.73812
TICO,6,Excellent,Good,Manhattan,-74.000737,40.73814
GIBI,4,Good,Good,Manhattan,-74.000818,40.73818
GIBI,6,Excellent,Good,Manhattan,-74.000898,40.73822
GIBI,7,Excellent,Good,Manhattan,-74.000898,40.73822
PS,0,Planting Space,Good,Manhattan,-74.000898,40.73822
GIBI,5,Excellent,Good,Manhattan,1,1
GIBI,5,Excellent,Good,Manhattan,-74.001099,40.73832
GLTR,8,Good,Good,Manhattan,-74.000215,40.737881
GLTR,13,Good,Good,Manhattan,-74.000215,40.737881
PLAC,12,Good,Good,Manhattan,-74.000295,40.737921
PS,0,Planting Space,Good,Manhattan,-74.000295,40.737921
GIBI,6,Excellent,Good,Manhattan,-74.000416,40.737981
PYCA,4,Good,Good,Manhattan,-74.000496,40.738021
PYCA,4,Good,Good,Manhattan,-74.000577,40.738061
GLTR,7,Excellent,Good,Manhattan,-74.000656,40.7381
TICO,5,Good,Good,Manhattan,-74.000697,40.73812
TICO,5,Good,Good,Manhattan,-74.000818,40.73818
TICO,5,Poor,Good,Manhattan,-74.000898,40.73822
PS,0,Planting Space,Good,Manhattan,-74.000938,40.738239
PS,0,Planting Space,Good,Manhattan,1,1
GLTR,8,Good,Good,Manhattan,1,1
GIBI,7,Excellent,Good,Manhattan,-73.996636,40.731863
PLAC,9,Good,Good,Manhattan,-74.001139,40.738339
GIBI,8,Excellent,Good,Manhattan,-74.00118,40.73836
GLTR,4,Good,Good,Manhattan,-74.002234,40.738871
GLTR,4,Excellent,Good,Manhattan,-74.002234,40.738871
GLTR,5,Excellent,Good,Manhattan,-74.002234,40.738871
GLTR,5,Good,Good,Manhattan,-74.002234,40.738871
GLTR,4,Good,Good,Manhattan,-74.002234,40.738871
FRPE,5,Good,Good,Manhattan,-74.003129,40.738785
GIBI,5,Good,Good,Manhattan,-74.003129,40.738785
GIBI,3,Good,Good,Manhattan,-74.003766,40.738478
TICO,6,Poor,Good,Manhattan,-74.003542,40.738672
TICO,5,Poor,Good,Manhattan,-74.003129,40.738785
PR,5,Good,Good,Manhattan,-74.003542,40.738672
GIBI,5,Excellent,Good,Manhattan,-74.002059,40.738129
ULAM,11,Excellent,Good,Manhattan,1,1
GIBI,2,Good,Good,Manhattan,1,1
ULAM,14,Excellent,Good,Manhattan,-74.002537,40.738131
PS,0,Planting Space,Good,Manhattan,-74.003066,40.738134
GIBI,3,Good,Good,Manhattan,-74.003177,40.738134
GIBI,4,Excellent,Good,Manhattan,-74.00349,40.738136
QUPH,6,Excellent,Good,Manhattan,-74.003848,40.738137
GIBI,5,Excellent,Good,Manhattan,-74.003848,40.738137
ULAM,12,Excellent,Good,Manhattan,-74.002059,40.738129
GIBI,9,Excellent,Good,Manhattan,-74.002172,40.73813
ULAM,3,Excellent,Good,Manhattan,-74.002283,40.73813
PLAC,7,Good,Good,Manhattan,-74.002396,40.738131
ULAM,10,Excellent,Good,Manhattan,1,1
GIBI,6,Good,Good,Manhattan,-74.002537,40.738131
FRPE,4,Excellent,Good,Manhattan,-74.002843,40.738133
GIBI,9,Good,Good,Manhattan,-74.003066,40.738134
UL,9,Good,Good,Manhattan,-74.00329,40.738135
GIBI,8,Good,Good,Manhattan,-74.003401,40.738135
GIBI,9,Good,Good,Manhattan,-74.003737,40.738137
UNKSTMP,0,Stump,Good,Manhattan,-74.003848,40.738137
TICO,6,Good,Good,Manhattan,-74.003833,40.737547
FRPE,10,Good,Good,Manhattan,-74.003833,40.737547
TICO,7,Excellent,Good,Manhattan,-74.003866,40.737636
TICO,9,Excellent,Good,Manhattan,-74.003868,40.737718
TICO,12,Excellent,Good,Manhattan,-74.003869,40.7378
TICO,7,Good,Good,Manhattan,-74.003872,40.737964
TICO,11,Excellent,Good,Manhattan,-74.003879,40.737545
PYCA,13,Excellent,Good,Manhattan,-74.00276,40.733634
TICO,15,Excellent,Good,Manhattan,-74.002923,40.734123
PS,0,Planting Space,Good,Manhattan,-74.003871,40.737882
GLTR,5,Excellent,Good,Manhattan,-74.003732,40.736926
PLAC,7,Poor,Good,Manhattan,-74.003748,40.737002
ACSA2,4,Good,Good,Manhattan,-74.003764,40.737078
GIBI,3,Excellent,Good,Manhattan,-74.003781,40.737154
PLAC,8,Good,Good,Manhattan,-74.003797,40.73723
GIBI,7,Good,Good,Manhattan,-74.003813,40.737306
PYCA,4,Good,Good,Manhattan,-74.00383,40.737382
PLAC,10,Poor,Good,Manhattan,-74.003862,40.737534
PLAC,7,Poor,Good,Manhattan,-74.003748,40.737002
PLAC,7,Dead,Good,Manhattan,-74.003764,40.737078
PLAC,8,Poor,Good,Manhattan,-74.003781,40.737154
PLAC,8,Poor,Good,Manhattan,-74.003846,40.737458
GIBI,7,Excellent,Good,Manhattan,-74.001962,40.737662
PLAC,9,Good,Good,Manhattan,-74.002206,40.737647
PYCA,12,Excellent,Good,Manhattan,-74.002288,40.737642
GIBI,3,Excellent,Good,Manhattan,-74.00245,40.737632
PLAC,7,Poor,Good,Manhattan,-74.00245,40.737632
GIBI,7,Excellent,Good,Manhattan,-74.00245,40.737632
GIBI,4,Excellent,Good,Manhattan,-74.002938,40.737602
GIBI,4,Excellent,Good,Manhattan,-74.002938,40.737602
TICO,4,Good,Good,Manhattan,-74.003101,40.737592
TICO,6,Excellent,Good,Manhattan,-74.003427,40.737572
TICO,5,Excellent,Good,Manhattan,-74.003345,40.737577
PLAC,11,Good,Good,Manhattan,-74.003508,40.737567
PLAC,7,Good,Good,Manhattan,-74.003752,40.737552
GLTR,7,Excellent,Good,Manhattan,-74.003833,40.737547
PS,0,Planting Space,Good,Manhattan,-74.001962,40.737662
GIBI,5,Excellent,Good,Manhattan,-74.001962,40.737662
PS,0,Planting Space,Good,Manhattan,-74.002044,40.737657
GIBI,8,Excellent,Good,Manhattan,-74.002522,40.737627
GIBI,8,Excellent,Good,Manhattan,-74.002652,40.737619
TICO,6,Excellent,Good,Manhattan,-74.002719,40.737615
FRPE,5,Excellent,Good,Manhattan,-74.002784,40.737611
PLAC,11,Good,Good,Manhattan,-74.002849,40.737607
GIBI,8,Excellent,Good,Manhattan,-74.002914,40.737603
QUPH,11,Good,Good,Manhattan,-74.002981,40.737599
GIBI,7,Excellent,Good,Manhattan,-74.003046,40.737595
PYCA,4,Excellent,Good,Manhattan,-74.003243,40.737583
GIBI,5,Good,Good,Manhattan,-74.003309,40.737579
TICO,7,Excellent,Good,Manhattan,-74.003439,40.737571
FRPE,5,Excellent,Good,Manhattan,-74.003571,40.737563
TICO,5,Poor,Good,Manhattan,-74.003768,40.737551
FRPE,4,Good,Good,Manhattan,-74.003768,40.737551
FRPE,4,Good,Good,Manhattan,-74.003768,40.737551
PYCA,4,Excellent,Good,Manhattan,-74.001988,40.73655
PYCA,4,Excellent,Good,Manhattan,-74.001988,40.73655
GIBI,15,Excellent,Good,Manhattan,1,1
TICO,10,Excellent,Good,Manhattan,-74.002024,40.736677
TICO,11,Excellent,Good,Manhattan,-74.002061,40.736804
TICO,9,Excellent,Good,Manhattan,-74.002079,40.736867
PYCA,8,Excellent,Good,Manhattan,-74.002029,40.736695
PYCA,8,Excellent,Good,Manhattan,-74.002029,40.736695
PYCA,6,Excellent,Good,Manhattan,-74.002029,40.736695
PYCA,6,Excellent,Good,Manhattan,-74.002003,40.736605
PYCA,6,Excellent,Good,Manhattan,-74.002003,40.736605
PYCA,3,Excellent,Good,Manhattan,-74.002081,40.736876
PYCA,4,Good,Good,Manhattan,-74.002081,40.736876
PYCA,3,Good,Good,Manhattan,-74.002055,40.736785
PYCA,6,Good,Good,Manhattan,-74.002079,40.736867
PYCA,5,Excellent,Good,Manhattan,-74.002079,40.736867
PYCA,3,Excellent,Good,Manhattan,-74.002079,40.736867
PLAC,11,Excellent,Good,Manhattan,-74.003532,40.736188
GLTR,9,Excellent,Good,Manhattan,-74.003562,40.736295
PLAC,13,Good,Good,Manhattan,-74.003621,40.736508
TICO,7,Excellent,Good,Manhattan,-74.00371,40.736829
SOJA,6,Excellent,Good,Manhattan,-74.003532,40.736188
GLTR,6,Excellent,Good,Manhattan,-74.003583,40.736371
GLTR,5,Excellent,Good,Manhattan,-74.003608,40.736463
ULAM,10,Excellent,Good,Manhattan,-74.001472,40.737167
GIBI,2,Good,Good,Manhattan,-74.001472,40.737167
GIBI,6,Good,Good,Manhattan,-74.001472,40.737167
QUPH,11,Good,Good,Manhattan,-74.001472,40.737167
KOEL,9,Good,Good,Manhattan,-74.00216,40.737064
PLAC,16,Good,Good,Manhattan,-74.002241,40.737052
ULAM,7,Good,Good,Manhattan,-74.002402,40.737029
FRPE,5,Good,Good,Manhattan,-74.002483,40.737017
ULAM,13,Good,Good,Manhattan,-74.002804,40.736971
FRPE,6,Excellent,Good,Manhattan,-74.002964,40.736947
GIBI,4,Excellent,Good,Manhattan,-74.003127,40.736924
QUPH,9,Good,Good,Manhattan,-74.003127,40.736924
QUPH,9,Good,Good,Manhattan,-74.00352,40.736867
PLAC,10,Good,Good,Manhattan,1,1
QUPH,14,Good,Good,Manhattan,-74.003715,40.73685
GIBI,6,Excellent,Good,Manhattan,-74.00169,40.737134
AIAL,21,Good,Good,Manhattan,-74.00233,40.737039
QUPH,13,Excellent,Good,Manhattan,-74.002585,40.737002
FRPE,5,Excellent,Good,Manhattan,-74.002669,40.73699
QUPH,17,Excellent,Good,Manhattan,-74.002839,40.736965
PS,0,Planting Space,Good,Manhattan,-74.002925,40.736953
ULAM,10,Good,Good,Manhattan,-74.003094,40.736929
PLAC,11,Poor,Good,Manhattan,-74.00318,40.736916
FRPE,5,Poor,Good,Manhattan,-74.003264,40.736904
ULAM,9,Good,Good,Manhattan,-74.003434,40.73688
QUPA,4,Excellent,Good,Manhattan,-74.003604,40.736855
QUPA,4,Poor,Good,Manhattan,-74.003604,40.736855
PYCA,3,Good,Good,Manhattan,-74.001106,40.73656
PYCA,5,Good,Good,Manhattan,-74.001106,40.73656
GIBI,7,Excellent,Good,Manhattan,-74.001462,40.736498
PYCA,5,Excellent,Good,Manhattan,-74.001462,40.736498
PYCA,5,Excellent,Good,Manhattan,-74.001462,40.736498
GIBI,15,Excellent,Good,Manhattan,-74.001936,40.736416
PYCA,4,Excellent,Good,Manhattan,-74.001936,40.736416
PYCA,5,Good,Good,Manhattan,-74.001106,40.73656
PYCA,7,Excellent,Good,Manhattan,-74.001462,40.736498
PYCA,6,Excellent,Good,Manhattan,-74.001521,40.736488
PYCA,8,Excellent,Good,Manhattan,-74.001625,40.73647
PYCA,5,Excellent,Good,Manhattan,-74.001832,40.736434
PYCA,9,Excellent,Good,Manhattan,-74.002029,40.736695
PYCA,8,Excellent,Good,Manhattan,-74.002029,40.736695
PYCA,7,Excellent,Good,Manhattan,-74.002003,40.736605
PYCA,5,Excellent,Good,Manhattan,-74.002003,40.736605
TICO,7,Excellent,Good,Manhattan,-74.002228,40.736372
ULAM,15,Excellent,Good,Manhattan,-74.002313,40.736359
GIBI,10,Excellent,Good,Manhattan,-74.002569,40.736321
GIBI,8,Excellent,Good,Manhattan,-74.002653,40.736309
GLTR,3,Excellent,Good,Manhattan,-74.002739,40.736296
PR,8,Excellent,Good,Manhattan,-74.002825,40.736283
FRPE,20,Excellent,Good,Manhattan,-74.003079,40.736245
GIBI,6,Excellent,Good,Manhattan,-74.003249,40.736219
GIBI,15,Excellent,Good,Manhattan,-74.003419,40.736194
PR,8,Excellent,Good,Manhattan,-74.001836,40.736008
PYCA,3,Excellent,Good,Manhattan,-74.001836,40.736008
PYCA,4,Excellent,Good,Manhattan,-74.001836,40.736008
PYCA,4,Excellent,Good,Manhattan,-74.001836,40.736008
UNKSTMP,0,Stump,Good,Manhattan,-74.002242,40.73637
GLTR,4,Excellent,Good,Manhattan,-74.002423,40.736343
UNKSTMP,0,Stump,Good,Manhattan,-74.002874,40.736276
AIAL,20,Good,Good,Manhattan,-74.002964,40.736262
AIAL,21,Poor,Good,Manhattan,-74.003055,40.736249
AIAL,16,Good,Good,Manhattan,-74.003235,40.736222
PYCA,2,Poor,Good,Manhattan,-74.003324,40.736208
PYCA,3,Excellent,Good,Manhattan,-74.003415,40.736195
GLTR,8,Excellent,Good,Manhattan,-73.951103,40.794295
GLTR,9,Excellent,Good,Manhattan,-73.951103,40.794295
GLTR,10,Excellent,Good,Manhattan,-73.951103,40.794295
GLTR,9,Excellent,Good,Manhattan,-73.951103,40.794295
GLTR,11,Excellent,Good,Manhattan,-73.950524,40.794926
GLTR,9,Excellent,Good,Manhattan,-73.950524,40.794926
GLTR,12,Excellent,Good,Manhattan,-73.950524,40.794926
GLTR,16,Excellent,Good,Manhattan,-73.950524,40.794926
GLTR,12,Excellent,Good,Manhattan,-73.950524,40.794926
GLTR,11,Excellent,Good,Manhattan,-73.950524,40.794926
GLTR,10,Excellent,Good,Manhattan,-73.950524,40.794926
GLTR,10,Excellent,Good,Manhattan,-73.950524,40.794926
GLTR,7,Excellent,Good,Manhattan,-73.949726,40.794586
GLTR,11,Excellent,Good,Manhattan,-73.949901,40.79466
QUPA,21,Good,Good,Bronx,1,1
GLTR,9,Excellent,Good,Manhattan,-73.950159,40.79477
GLTR,11,Excellent,Good,Manhattan,-73.950159,40.79477
GLTR,9,Excellent,Good,Manhattan,-73.950246,40.794807
GLTR,10,Excellent,Good,Manhattan,-73.950246,40.794807
TICO,10,Excellent,Good,Manhattan,-73.950246,40.794807
GLTR,9,Excellent,Good,Manhattan,-73.949915,40.794666
GLTR,8,Excellent,Good,Manhattan,-73.949915,40.794666
GLTR,12,Excellent,Good,Manhattan,-73.949915,40.794666
GLTR,12,Excellent,Good,Manhattan,-73.950185,40.794782
GLTR,8,Excellent,Good,Manhattan,-73.950254,40.794811
GLTR,7,Excellent,Good,Manhattan,-73.95032,40.794839
GLTR,9,Excellent,Good,Manhattan,-73.950389,40.794868
ACPL,6,Excellent,Good,Manhattan,-73.946595,40.79326
ZESE,7,Unknown,Good,Manhattan,-73.946988,40.793425
TICO,4,Good,Good,Manhattan,-73.949185,40.795175
TICO,4,Good,Good,Manhattan,-73.949185,40.795175
QUPA,11,Excellent,Good,Manhattan,-73.949985,40.793808
QUPA,10,Excellent,Good,Manhattan,-73.949985,40.793808
QUPA,13,Excellent,Good,Manhattan,-73.949985,40.793808
QUPA,7,Excellent,Good,Manhattan,-73.949985,40.793808
QUPA,12,Excellent,Good,Manhattan,-73.949985,40.793808
QUPA,12,Excellent,Good,Manhattan,-73.949985,40.793808
PLAC,15,Excellent,Good,Manhattan,-73.948769,40.793295
PLAC,18,Excellent,Good,Manhattan,-73.948769,40.793295
PLAC,17,Excellent,Good,Manhattan,-73.948993,40.793389
PLAC,14,Excellent,Good,Manhattan,-73.946775,40.792454
PLAC,24,Excellent,Good,Manhattan,-73.94701,40.792553
TICO,3,Excellent,Good,Manhattan,-73.947716,40.792851
TICO,3,Excellent,Good,Manhattan,-73.947716,40.792851
TICO,4,Dead,Good,Manhattan,-73.947716,40.793175
TICO,4,Dead,Good,Manhattan,-73.947716,40.793175
PLAC,6,Excellent,Good,Manhattan,-73.979675,40.749369
PLAC,16,Excellent,Good,Manhattan,-73.949019,40.794271
TICO,4,Excellent,Good,Manhattan,-73.94869,40.795792
TICO,3,Excellent,Good,Manhattan,-73.948772,40.795826
TICO,3,Excellent,Good,Manhattan,-73.948936,40.795895
TICO,4,Unknown,Raised,Manhattan,-73.949018,40.79593
TICO,4,Excellent,Raised,Manhattan,-73.949018,40.79593
TICO,8,Excellent,Good,Manhattan,-73.949098,40.795139
TICO,7,Excellent,Good,Manhattan,-73.949098,40.795139
TICO,8,Excellent,Good,Manhattan,-73.949098,40.795139
TICO,6,Excellent,Good,Manhattan,-73.949098,40.795139
TICO,8,Excellent,Good,Manhattan,-73.949098,40.795139
PYCA,4,Excellent,Good,Manhattan,-73.948772,40.795826
PYCA,4,Excellent,Good,Manhattan,-73.948772,40.795826
PYCA,4,Excellent,Good,Manhattan,-73.948772,40.795826
PYCA,4,Excellent,Good,Manhattan,-73.948772,40.795826
PYCA,3,Excellent,Good,Manhattan,-73.947882,40.796261
PYCA,3,Excellent,Good,Manhattan,-73.947882,40.796261
PYCA,3,Excellent,Good,Manhattan,-73.947882,40.796261
PYCA,3,Excellent,Good,Manhattan,-73.947882,40.796261
PYCA,4,Excellent,Good,Manhattan,-73.947882,40.796261
GIBI,6,Excellent,Good,Manhattan,-73.947882,40.796261
TICO,5,Excellent,Good,Manhattan,-73.948138,40.796373
TICO,5,Excellent,Good,Manhattan,-73.948138,40.796373
TICO,4,Excellent,Good,Manhattan,-73.948138,40.796373
TICO,4,Excellent,Good,Manhattan,-73.948138,40.796373
TICO,9,Excellent,Good,Manhattan,-73.948138,40.796373
TICO,7,Poor,Good,Manhattan,-73.959316,40.774383
TICO,7,Good,Good,Manhattan,-73.9594,40.774269
TICO,6,Good,Good,Manhattan,-73.959247,40.774478
PLAC,15,Excellent,Good,Manhattan,-73.950608,40.794974
TICO,7,Excellent,Good,Manhattan,-73.950608,40.794974
TICO,8,Excellent,Good,Manhattan,-73.950608,40.794974
TICO,3,Good,Good,Manhattan,-73.949064,40.797086
PYCA,4,Excellent,Good,Manhattan,-73.950153,40.795597
PYCA,4,Excellent,Good,Manhattan,-73.950153,40.795597
GLTR,9,Excellent,Good,Manhattan,-73.949226,40.79399
GLTR,10,Excellent,Good,Manhattan,-73.948917,40.794412
GLTR,7,Excellent,Good,Manhattan,-73.948828,40.794534
GLTR,7,Excellent,Good,Manhattan,-73.948784,40.794595
GLTR,8,Excellent,Good,Manhattan,-73.94874,40.794656
QUPA,21,Good,Good,Bronx,1,1
GLTR,9,Excellent,Good,Manhattan,-73.948696,40.794717
GIBI,4,Unknown,Good,Manhattan,-73.948,40.795669
PLAC,3,Good,Good,Manhattan,-73.941758,40.791557
PLAC,13,Good,Good,Manhattan,-73.943335,40.793404
GLTR,7,Good,Good,Manhattan,-73.939362,40.790585
GLTR,5,Good,Good,Manhattan,-73.939362,40.790585
GLTR,9,Good,Good,Manhattan,-73.939362,40.790585
FRPE,4,Good,Good,Manhattan,-73.94411,40.791331
FRPE,8,Good,Good,Manhattan,-73.94411,40.791331
FRPE,9,Good,Good,Manhattan,-73.94411,40.791331
FRPE,8,Good,Good,Manhattan,-73.94411,40.791331
PLAC,12,Good,Good,Manhattan,-73.941655,40.791698
PLAC,11,Good,Good,Manhattan,-73.941655,40.791698
PLAC,30,Good,Good,Manhattan,-73.945811,40.792048
PYCA,3,Good,Good,Manhattan,-73.945805,40.792046
PLAC,15,Good,Good,Manhattan,-73.942053,40.792975
GLTR,5,Good,Good,Manhattan,-73.941278,40.791814
FRPE,6,Good,Good,Manhattan,-73.941278,40.791814
FRPE,5,Good,Good,Manhattan,-73.941278,40.791814
PLAC,10,Good,Good,Manhattan,-73.939866,40.792063
PYCA,8,Good,Good,Manhattan,-73.940292,40.792239
PYCA,7,Good,Good,Manhattan,-73.940386,40.792279
PYCA,9,Good,Good,Manhattan,-73.940433,40.792298
GLTR,4,Unknown,Good,Manhattan,-73.940574,40.792356
